2020-02-29,0.214485,0.219411,0.209646,0.209646,0.209646,1869228997
2020-03-01,0.209566,0.213840,0.204242,0.207083,0.207083,1888370722
2020-03-02,0.207163,0.215785,0.205708,0.214244,0.214244,2212964428
2020-03-03,0.214174,0.214293,0.207610,0.209702,0.209702,2258500745
2020-03-04,0.209849,0.213140,0.208126,0.210577,0.210577,2047892838
2020-03-05,0.210599,0.216665,0.210599,0.213483,0.213483,2049092949
2020-03-06,0.213401,0.217043,0.213093,0.216267,0.216267,2147031019
2020-03-07,0.216162,0.216756,0.210007,0.210048,0.210048,1868976515
2020-03-08,0.210083,0.210083,0.181612,0.181716,0.181716,2307411274
2020-03-09,0.181522,0.185320,0.175711,0.183535,0.183535,2454022826
2020-03-10,0.184009,0.189244,0.181871,0.187536,0.187536,2047558387
2020-03-11,0.187587,0.188622,0.178599,0.184775,0.184775,1891446321
2020-03-12,0.184872,0.185610,0.124844,0.124844,0.124844,3172126731
2020-03-13,0.125639,0.148234,0.102954,0.143026,0.143026,4631801685
2020-03-14,0.142925,0.143600,0.130724,0.132166,0.132166,2073174559
2020-03-15,0.132166,0.144849,0.131121,0.137991,0.137991,1970620768
2020-03-16,0.137975,0.137975,0.118883,0.126396,0.126396,2371337300
2020-03-17,0.126323,0.135588,0.126323,0.131230,0.131230,1938146492
2020-03-18,0.131365,0.133132,0.129518,0.130589,0.130589,1792851654
2020-03-19,0.130642,0.159819,0.130615,0.154828,0.154828,2430293619
2020-03-20,0.154880,0.161936,0.139568,0.145755,0.145755,2737729044
2020-03-21,0.145612,0.149156,0.142748,0.146959,0.146959,1921400620
2020-03-22,0.146905,0.149678,0.140005,0.140471,0.140471,1744013478
2020-03-23,0.140204,0.147181,0.139605,0.146243,0.146243,1967110534
2020-03-24,0.146388,0.151584,0.145324,0.150252,0.150252,1996492915
2020-03-25,0.150284,0.151217,0.146748,0.148446,0.148446,1925275061
2020-03-26,0.148489,0.159334,0.146861,0.158428,0.158428,2024124736
2020-03-27,0.158413,0.167113,0.155015,0.157783,0.157783,2551554325
2020-03-28,0.157547,0.160698,0.150030,0.157392,0.157392,2408492271
2020-03-29,0.157300,0.157645,0.146744,0.147044,0.147044,1791611513
2020-03-30,0.146983,0.158046,0.146722,0.156113,0.156113,1932539589
2020-03-31,0.156080,0.161779,0.155730,0.158313,0.158313,1906201813
2020-04-01,0.158088,0.160074,0.154820,0.160074,0.160074,1874539088
2020-04-02,0.159944,0.169259,0.159289,0.164730,0.164730,2169459512
2020-04-03,0.164849,0.169333,0.164004,0.166107,0.166107,1950023795
2020-04-04,0.166240,0.168718,0.165021,0.168193,0.168193,1660182516
2020-04-05,0.168222,0.168437,0.164070,0.166018,0.166018,1537026361
2020-04-06,0.166223,0.181364,0.166072,0.181006,0.181006,2342199764
2020-04-07,0.181172,0.187452,0.175410,0.176305,0.176305,2410308484
2020-04-08,0.176345,0.185331,0.175670,0.184942,0.184942,1925241784
2020-04-09,0.185038,0.185254,0.180386,0.181463,0.181463,1719497547
2020-04-10,0.181371,0.182019,0.167813,0.171411,0.171411,1925004669
2020-04-11,0.171400,0.175935,0.170192,0.171975,0.171975,1689436217
2020-04-12,0.172126,0.177265,0.171567,0.173939,0.173939,1910015809
2020-04-13,0.174304,0.174304,0.166246,0.171890,0.171890,2063331541
2020-04-14,0.171960,0.172730,0.167717,0.168721,0.168721,1720288432
2020-04-15,0.168744,0.172609,0.166164,0.166231,0.166231,1800824664
2020-04-16,0.166217,0.176126,0.162847,0.175074,0.175074,2403879755
2020-04-17,0.175210,0.176581,0.172594,0.174922,0.174922,1736155433
2020-04-18,0.174655,0.179638,0.174571,0.179241,0.179241,1763903139
2020-04-19,0.179314,0.180546,0.175593,0.175654,0.175654,1753111722
2020-04-20,0.175619,0.179561,0.167489,0.168886,0.168886,2176745590
2020-04-21,0.168745,0.171279,0.168626,0.169786,0.169786,1761827929
2020-04-22,0.169645,0.175098,0.168664,0.173934,0.173934,1650599508
2020-04-23,0.173858,0.179730,0.172489,0.177922,0.177922,2107759398
2020-04-24,0.178075,0.183227,0.177876,0.178954,0.178954,1713018340
2020-04-25,0.178972,0.181615,0.178469,0.180237,0.180237,1523270106
2020-04-26,0.180218,0.182260,0.179755,0.181880,0.181880,1564078894
2020-04-27,0.181783,0.184102,0.180434,0.182901,0.182901,1656174668
2020-04-28,0.182964,0.201413,0.181378,0.198920,0.198920,2322164968
2020-04-29,0.198992,0.211511,0.196618,0.209103,0.209103,2796835295
2020-04-30,0.208861,0.216986,0.193316,0.194410,0.194410,2873987692
2020-05-01,0.194499,0.204617,0.194470,0.197636,0.197636,2079485370
2020-05-02,0.197661,0.203349,0.195816,0.201824,0.201824,1956521540
2020-05-03,0.201960,0.204011,0.196257,0.200223,0.200223,1991514042
2020-05-04,0.200256,0.202337,0.192596,0.200808,0.200808,2258044309
2020-05-05,0.200759,0.203270,0.198647,0.199735,0.199735,1941524883
2020-05-06,0.199570,0.205638,0.199281,0.199281,0.199281,1999504844
2020-05-07,0.199543,0.204022,0.197231,0.202024,0.202024,2383405785
2020-05-08,0.201950,0.202315,0.198775,0.200417,0.200417,2242815040
2020-05-09,0.200267,0.204848,0.197623,0.197714,0.197714,2318769890
2020-05-10,0.197925,0.197925,0.173693,0.182836,0.182836,2830031518
2020-05-11,0.182823,0.184633,0.174441,0.179552,0.179552,2285954810
2020-05-12,0.179716,0.184117,0.178547,0.182217,0.182217,1896049646
2020-05-13,0.182146,0.187996,0.181410,0.186188,0.186188,1799328199
2020-05-14,0.186060,0.189228,0.184771,0.187960,0.187960,1993267704
2020-05-15,0.187785,0.188307,0.182345,0.183809,0.183809,1890965190
2020-05-16,0.183967,0.186757,0.182897,0.184845,0.184845,1658581512
2020-05-17,0.185311,0.188394,0.184550,0.186022,0.186022,1619446540
2020-05-18,0.185808,0.190657,0.185830,0.187070,0.187070,1781277184
