Date,Open,High,Low,Close,Adj Close,Volume
2015-07-05,0.009692,0.009706,0.009054,0.009115,0.009115,728621
2015-07-06,0.009115,0.009230,0.008938,0.008938,0.008938,840147
2015-07-07,0.008946,0.009012,0.008631,0.008704,0.008704,556425
2015-07-08,0.008697,0.008719,0.008477,0.008536,0.008536,725472
2015-07-09,0.008552,0.008570,0.008100,0.008124,0.008124,845391
2015-07-10,0.008096,0.008383,0.007890,0.007927,0.007927,1205044
2015-07-11,0.007927,0.007983,0.007709,0.007719,0.007719,365051
2015-07-12,0.007715,0.007865,0.007727,0.007741,0.007741,380976
2015-07-13,0.007738,0.007735,0.007424,0.007803,0.007803,932410
2015-07-14,0.007799,0.007927,0.007785,0.007843,0.007843,719530
2015-07-15,0.007850,0.007922,0.007761,0.007787,0.007787,523760
2015-07-16,0.007784,0.007841,0.007408,0.007409,0.007409,719470
2015-07-17,0.007408,0.007402,0.007296,0.007413,0.007413,276964
2015-07-18,0.007410,0.007463,0.007386,0.007444,0.007444,63002
2015-07-19,0.007446,0.007471,0.007395,0.007472,0.007472,79291
2015-07-20,0.007474,0.007532,0.007333,0.007339,0.007339,263285
2015-07-21,0.007341,0.007342,0.007034,0.007052,0.007052,480779
2015-07-22,0.007049,0.007048,0.006929,0.006938,0.006938,336801
2015-07-23,0.006939,0.006940,0.006778,0.006815,0.006815,166563
2015-07-24,0.006814,0.007012,0.006811,0.006968,0.006968,252462
2015-07-25,0.006966,0.007182,0.006946,0.007179,0.007179,215715
2015-07-26,0.007178,0.007407,0.007104,0.007396,0.007396,212601
2015-07-27,0.007397,0.007733,0.007391,0.007722,0.007722,600730
2015-07-28,0.007725,0.007762,0.007635,0.007636,0.007636,129376
2015-07-29,0.007638,0.007773,0.007499,0.007758,0.007758,158948
2015-07-30,0.007757,0.007820,0.007763,0.007762,0.007762,296388
2015-07-31,0.007764,0.007761,0.007685,0.007680,0.007680,385564
2015-08-01,0.007681,0.007683,0.007482,0.007484,0.007484,178799
2015-08-02,0.007487,0.007503,0.007437,0.007506,0.007506,187878
2015-08-03,0.007506,0.007591,0.007487,0.007562,0.007562,211198
2015-08-04,0.007559,0.007592,0.007554,0.007601,0.007601,164227
2015-08-05,0.007594,0.007631,0.007555,0.007543,0.007543,201108
2015-08-06,0.007544,0.007539,0.007344,0.007348,0.007348,343852
2015-08-07,0.007343,0.007431,0.007320,0.007431,0.007431,331458
2015-08-08,0.007441,0.007937,0.007441,0.007726,0.007726,618261
2015-08-09,0.007733,0.008042,0.007722,0.008039,0.008039,485550
2015-08-10,0.008043,0.008125,0.007940,0.007945,0.007945,429467
2015-08-11,0.007946,0.007963,0.007781,0.007781,0.007781,255829
2015-08-12,0.007781,0.007784,0.007415,0.007415,0.007415,257721
2015-08-13,0.007411,0.007412,0.007312,0.007302,0.007302,181889
2015-08-14,0.007303,0.007508,0.007243,0.007506,0.007506,380987
2015-08-15,0.007500,0.007622,0.007495,0.007581,0.007581,158580
2015-08-16,0.007580,0.007580,0.007491,0.007496,0.007496,271931
2015-08-17,0.007495,0.007537,0.007447,0.007497,0.007497,304426
2015-08-18,0.007496,0.007524,0.006848,0.006848,0.006848,264534
2015-08-19,0.006824,0.007196,0.006824,0.006980,0.006980,427043
2015-08-20,0.006981,0.007007,0.006889,0.007008,0.007008,191769
2015-08-21,0.007007,0.006969,0.006975,0.006918,0.006918,233186
2015-08-22,0.006916,0.006924,0.006770,0.006778,0.006778,159960
2015-08-23,0.006778,0.006779,0.006627,0.006639,0.006639,138519
2015-08-24,0.006639,0.006655,0.006384,0.006388,0.006388,471948
2015-08-25,0.006389,0.006388,0.006189,0.006169,0.006169,513604
2015-08-26,0.006175,0.006624,0.006112,0.006609,0.006609,173009
2015-08-27,0.006593,0.006783,0.006593,0.006718,0.006718,180081
2015-08-28,0.006722,0.006722,0.006578,0.006649,0.006649,370647
2015-08-29,0.006644,0.006934,0.006585,0.006934,0.006934,326663
2015-08-30,0.006934,0.007187,0.006934,0.007181,0.007181,364649
2015-08-31,0.007190,0.007202,0.007023,0.007024,0.007024,566261
2015-09-01,0.007024,0.007016,0.006891,0.006919,0.006919,355823
2015-09-02,0.006924,0.006950,0.006860,0.006868,0.006868,355879
2015-09-03,0.006861,0.006863,0.006681,0.006681,0.006681,289564
2015-09-04,0.006680,0.006678,0.006537,0.006595,0.006595,423408
2015-09-05,0.006592,0.007102,0.006591,0.007048,0.007048,768253
2015-09-06,0.007049,0.007124,0.006975,0.007076,0.007076,254730
2015-09-07,0.007075,0.007136,0.007080,0.007096,0.007096,209804
2015-09-08,0.007095,0.007139,0.006985,0.006989,0.006989,172844
2015-09-09,0.006988,0.006991,0.006870,0.006845,0.006845,226603
2015-09-10,0.006852,0.006887,0.006789,0.006792,0.006792,208183
2015-09-11,0.006790,0.007449,0.006763,0.007449,0.007449,68627
2015-09-12,0.007452,0.007452,0.007184,0.007231,0.007231,21893
2015-09-13,0.007231,0.007527,0.007189,0.007523,0.007523,55440
2015-09-14,0.007526,0.007620,0.006548,0.006548,0.006548,243066
2015-09-15,0.006543,0.007003,0.006491,0.006851,0.006851,600373
2015-09-16,0.006852,0.006867,0.006561,0.006578,0.006578,280383
2015-09-17,0.006580,0.006581,0.006510,0.006466,0.006466,477238
2015-09-18,0.006476,0.006671,0.006468,0.006658,0.006658,443162
2015-09-19,0.006656,0.006656,0.006511,0.006616,0.006616,390218
2015-09-20,0.006616,0.006798,0.006614,0.006766,0.006766,394258
2015-09-21,0.006762,0.006753,0.006478,0.006478,0.006478,219293
2015-09-22,0.006476,0.006476,0.006396,0.006447,0.006447,226815
2015-09-23,0.006447,0.006466,0.005960,0.005962,0.005962,881450
2015-09-24,0.005961,0.006002,0.005861,0.006002,0.006002,358070
2015-09-25,0.005999,0.006029,0.005926,0.005944,0.005944,360612
2015-09-26,0.005945,0.005945,0.005811,0.005811,0.005811,392629
2015-09-27,0.005810,0.005870,0.005748,0.005837,0.005837,240370
2015-09-28,0.005836,0.005878,0.005603,0.005606,0.005606,536969
2015-09-29,0.005603,0.005596,0.004959,0.004959,0.004959,857697
2015-09-30,0.004962,0.004961,0.004854,0.004942,0.004942,644456
2015-10-01,0.004940,0.004962,0.004849,0.004869,0.004869,498299
2015-10-02,0.004866,0.005236,0.004864,0.005236,0.005236,524377
2015-10-03,0.005224,0.005266,0.004920,0.004922,0.004922,353064
2015-10-04,0.004921,0.004921,0.004668,0.004668,0.004668,317134
2015-10-05,0.004669,0.004668,0.004473,0.004473,0.004473,557094
2015-10-06,0.004474,0.004735,0.004466,0.004729,0.004729,309890
2015-10-07,0.004729,0.004871,0.004726,0.004784,0.004784,332039
2015-10-08,0.004784,0.004783,0.004459,0.004459,0.004459,589657
2015-10-09,0.004459,0.004464,0.004275,0.004387,0.004387,749604
2015-10-10,0.004388,0.004505,0.004376,0.004435,0.004435,143601
2015-10-11,0.004436,0.004560,0.004412,0.004559,0.004559,118383
2015-10-12,0.004559,0.004636,0.004550,0.004634,0.004634,108647
2015-10-13,0.004636,0.004730,0.004622,0.004723,0.004723,312447
2015-10-14,0.004725,0.004766,0.004719,0.004723,0.004723,294985
2015-10-15,0.004728,0.004760,0.004740,0.004751,0.004751,387970
2015-10-16,0.004745,0.004778,0.004725,0.004758,0.004758,301981
2015-10-17,0.004760,0.004785,0.004560,0.004586,0.004586,348153
2015-10-18,0.004582,0.004584,0.004374,0.004384,0.004384,213383
2015-10-19,0.004381,0.004494,0.004378,0.004453,0.004453,264898
2015-10-20,0.004452,0.004457,0.004168,0.004168,0.004168,370814
2015-10-21,0.004174,0.004178,0.004087,0.004141,0.004141,214653
2015-10-22,0.004140,0.004256,0.004117,0.004263,0.004263,275424
2015-10-23,0.004265,0.004307,0.004240,0.004245,0.004245,268872
2015-10-24,0.004244,0.004254,0.004203,0.004232,0.004232,172369
2015-10-25,0.004231,0.004300,0.004134,0.004135,0.004135,260599
2015-10-26,0.004139,0.004228,0.004132,0.004228,0.004228,386190
2015-10-27,0.004227,0.004262,0.004187,0.004215,0.004215,324179
2015-10-28,0.004214,0.004227,0.004204,0.004281,0.004281,320791
2015-10-29,0.004276,0.004309,0.004218,0.004218,0.004218,500821
2015-10-30,0.004219,0.004440,0.004208,0.004397,0.004397,906025
2015-10-31,0.004398,0.004441,0.004209,0.004258,0.004258,290125
2015-11-01,0.004257,0.004464,0.004237,0.004447,0.004447,444660
2015-11-02,0.004442,0.004705,0.004436,0.004682,0.004682,520270
2015-11-03,0.004685,0.005066,0.004658,0.004912,0.004912,940173
2015-11-04,0.004929,0.005368,0.004452,0.004555,0.004555,1246975
2015-11-05,0.004562,0.004637,0.004108,0.004141,0.004141,1085387
2015-11-06,0.004136,0.004330,0.004020,0.004247,0.004247,732184
2015-11-07,0.004251,0.004376,0.004243,0.004370,0.004370,341783
2015-11-08,0.004360,0.004373,0.004278,0.004331,0.004331,291628
2015-11-09,0.004334,0.004381,0.004270,0.004284,0.004284,283796
2015-11-10,0.004281,0.004292,0.004070,0.004105,0.004105,386278
2015-11-11,0.004106,0.004136,0.003880,0.003962,0.003962,414624
2015-11-12,0.003964,0.004275,0.003964,0.004202,0.004202,466276
2015-11-13,0.004198,0.004218,0.004116,0.004157,0.004157,306256
2015-11-14,0.004162,0.004172,0.004007,0.004018,0.004018,134035
2015-11-15,0.004018,0.004018,0.003848,0.003893,0.003893,256021
2015-11-16,0.003891,0.003965,0.003853,0.003963,0.003963,329176
2015-11-17,0.003963,0.004024,0.003958,0.003995,0.003995,229023
2015-11-18,0.003995,0.004022,0.003973,0.003990,0.003990,231275
2015-11-19,0.003991,0.003993,0.003912,0.003937,0.003937,161984
2015-11-20,0.003937,0.003966,0.003887,0.003971,0.003971,293844
2015-11-21,0.003971,0.004010,0.003959,0.003988,0.003988,171578
2015-11-22,0.003992,0.004018,0.003982,0.004012,0.004012,164133
2015-11-23,0.004014,0.004105,0.003986,0.004032,0.004032,295675
2015-11-24,0.004032,0.004033,0.003948,0.003986,0.003986,185998
2015-11-25,0.003986,0.004086,0.003964,0.004065,0.004065,185799
2015-11-26,0.004064,0.004180,0.003984,0.004047,0.004047,377706
2015-11-27,0.004032,0.004064,0.003987,0.004038,0.004038,188676
2015-11-28,0.004037,0.004037,0.003974,0.004002,0.004002,184606
2015-11-29,0.004007,0.004063,0.003999,0.004063,0.004063,186959
2015-11-30,0.004062,0.004085,0.003958,0.003975,0.003975,258038
2015-12-01,0.003976,0.003982,0.003818,0.003850,0.003850,294052
2015-12-02,0.003851,0.003948,0.003805,0.003934,0.003934,309580
2015-12-03,0.003936,0.003938,0.003932,0.003905,0.003905,127431
2015-12-04,0.003905,0.004392,0.003886,0.004368,0.004368,854480
2015-12-05,0.004369,0.004870,0.004369,0.004870,0.004870,658007
2015-12-06,0.004871,0.004942,0.004734,0.004912,0.004912,921040
2015-12-07,0.004883,0.005133,0.004869,0.005133,0.005133,800361
2015-12-08,0.005134,0.006220,0.005132,0.006220,0.006220,2225367
2015-12-09,0.006239,0.008115,0.006196,0.007739,0.007739,5177944
2015-12-10,0.007742,0.008287,0.007715,0.007715,0.007715,2945198
2015-12-11,0.007716,0.007697,0.007114,0.007686,0.007686,3155609
2015-12-12,0.007698,0.007870,0.007397,0.007773,0.007773,1200136
2015-12-13,0.007769,0.008076,0.007715,0.007996,0.007996,1269742
2015-12-14,0.007992,0.008014,0.006929,0.006929,0.006929,2214159
2015-12-15,0.006916,0.006913,0.006064,0.006114,0.006114,4489655
2015-12-16,0.006118,0.006231,0.005900,0.006213,0.006213,1149498
2015-12-17,0.006212,0.006279,0.006146,0.006176,0.006176,513544
2015-12-18,0.006168,0.006169,0.005861,0.005879,0.005879,767126
2015-12-19,0.005875,0.005893,0.005757,0.005792,0.005792,416462
2015-12-20,0.005792,0.005837,0.005711,0.005738,0.005738,531704
2015-12-21,0.005737,0.005850,0.005666,0.005745,0.005745,469722
2015-12-22,0.005748,0.005754,0.005647,0.005658,0.005658,420447
2015-12-23,0.005653,0.005677,0.005514,0.005521,0.005521,333924
2015-12-24,0.005523,0.005535,0.005434,0.005445,0.005445,302905
2015-12-25,0.005445,0.005937,0.005444,0.005911,0.005911,743641
2015-12-26,0.005915,0.005931,0.005600,0.005626,0.005626,606224
2015-12-27,0.005624,0.005796,0.005588,0.005787,0.005787,424973
2015-12-28,0.005791,0.005875,0.005768,0.005778,0.005778,427944
2015-12-29,0.005779,0.005785,0.005719,0.005735,0.005735,286196
2015-12-30,0.005736,0.005738,0.005643,0.005654,0.005654,256420
2015-12-31,0.005656,0.005694,0.005563,0.005564,0.005564,344836
2016-01-01,0.005564,0.005568,0.005464,0.005484,0.005484,195033
2016-01-02,0.005486,0.005599,0.005464,0.005585,0.005585,256528
2016-01-03,0.005587,0.005590,0.005515,0.005546,0.005546,268893
2016-01-04,0.005548,0.005600,0.005497,0.005505,0.005505,287211
2016-01-05,0.005502,0.005624,0.005500,0.005624,0.005624,355000
2016-01-06,0.005623,0.005623,0.005567,0.005572,0.005572,293516
2016-01-07,0.005567,0.005632,0.005566,0.005529,0.005529,390082
2016-01-08,0.005530,0.005548,0.005417,0.005429,0.005429,264105
2016-01-09,0.005432,0.005494,0.005428,0.005474,0.005474,283956
2016-01-10,0.005474,0.005489,0.005427,0.005447,0.005447,178336
2016-01-11,0.005453,0.005467,0.005414,0.005430,0.005430,199250
2016-01-12,0.005428,0.005415,0.005400,0.005400,0.005400,286333
2016-01-13,0.005383,0.005382,0.005287,0.005323,0.005323,456852
2016-01-14,0.005324,0.005329,0.005091,0.005094,0.005094,782469
2016-01-15,0.005093,0.005092,0.004793,0.004793,0.004793,404265
2016-01-16,0.004785,0.004834,0.004649,0.004686,0.004686,278835
2016-01-17,0.004684,0.004841,0.004593,0.004825,0.004825,433548
2016-01-18,0.004828,0.004970,0.004826,0.004891,0.004891,472263
2016-01-19,0.004895,0.004895,0.004829,0.004832,0.004832,207620
2016-01-20,0.004832,0.004953,0.004738,0.004949,0.004949,664269
2016-01-21,0.004939,0.004944,0.004876,0.004894,0.004894,317779
2016-01-22,0.004895,0.004896,0.004720,0.004739,0.004739,329529
2016-01-23,0.004735,0.004811,0.004735,0.004745,0.004745,287541
2016-01-24,0.004745,0.004852,0.004744,0.004835,0.004835,316617
2016-01-25,0.004834,0.004833,0.004689,0.004732,0.004732,379811
2016-01-26,0.004735,0.005053,0.004721,0.004990,0.004990,833131
2016-01-27,0.004980,0.006030,0.004978,0.005968,0.005968,2334437
2016-01-28,0.005969,0.005968,0.005597,0.005694,0.005694,2015675
2016-01-29,0.005696,0.006377,0.005417,0.006315,0.006315,2673280
2016-01-30,0.006300,0.006464,0.006104,0.006125,0.006125,1138694
2016-01-31,0.006122,0.006129,0.005871,0.005913,0.005913,903498
2016-02-01,0.005912,0.006015,0.005879,0.006004,0.006004,762166
2016-02-02,0.006008,0.006219,0.006007,0.006200,0.006200,741896
2016-02-03,0.006203,0.006326,0.006189,0.006206,0.006206,724340
2016-02-04,0.006205,0.006239,0.006143,0.006225,0.006225,1049030
2016-02-05,0.006221,0.006517,0.006211,0.006508,0.006508,1062828
2016-02-06,0.006518,0.007099,0.006494,0.007099,0.007099,1665955
2016-02-07,0.007101,0.007766,0.007101,0.007484,0.007484,2208185
2016-02-08,0.007518,0.007681,0.007104,0.007143,0.007143,936944
2016-02-09,0.007151,0.007156,0.006856,0.006925,0.006925,768000
2016-02-10,0.006936,0.007069,0.006928,0.006961,0.006961,592257
2016-02-11,0.006965,0.006974,0.006868,0.006909,0.006909,499931
2016-02-12,0.006915,0.007092,0.006838,0.007092,0.007092,725783
2016-02-13,0.007076,0.007391,0.007054,0.007339,0.007339,608340
2016-02-14,0.007344,0.007678,0.007344,0.007655,0.007655,1020165
2016-02-15,0.007657,0.007723,0.007625,0.007723,0.007723,657069
2016-02-16,0.007723,0.007752,0.007571,0.007585,0.007585,908553
2016-02-17,0.007590,0.007600,0.007295,0.007320,0.007320,1399820
2016-02-18,0.007317,0.007315,0.007120,0.007201,0.007201,769227
2016-02-19,0.007200,0.007415,0.007201,0.007409,0.007409,638756
2016-02-20,0.007417,0.007526,0.007387,0.007416,0.007416,463076
2016-02-21,0.007410,0.007443,0.007249,0.007284,0.007284,424972
2016-02-22,0.007284,0.007285,0.007238,0.007303,0.007303,550796
2016-02-23,0.007306,0.007315,0.007221,0.007231,0.007231,732365
2016-02-24,0.007233,0.007335,0.007219,0.007334,0.007334,429619
2016-02-25,0.007322,0.007322,0.007267,0.007284,0.007284,748840
2016-02-26,0.007282,0.007370,0.007254,0.007370,0.007370,530491
2016-02-27,0.007375,0.007388,0.007292,0.007292,0.007292,381940
2016-02-28,0.007296,0.007305,0.007184,0.007223,0.007223,522738
2016-02-29,0.007229,0.007294,0.007195,0.007280,0.007280,633295
2016-03-01,0.007280,0.007379,0.007282,0.007361,0.007361,679268
2016-03-02,0.007360,0.007407,0.007361,0.007390,0.007390,376725
2016-03-03,0.007387,0.007497,0.007298,0.007457,0.007457,626075
2016-03-04,0.007342,0.007470,0.007339,0.007357,0.007357,516152
2016-03-05,0.007376,0.007430,0.007110,0.007159,0.007159,1043884
2016-03-06,0.007140,0.007195,0.007089,0.007152,0.007152,518268
2016-03-07,0.007129,0.007250,0.007123,0.007191,0.007191,533205
2016-03-08,0.007185,0.007248,0.007170,0.007228,0.007228,596448
2016-03-09,0.007230,0.007360,0.007220,0.007336,0.007336,361069
2016-03-10,0.007331,0.007342,0.007325,0.007329,0.007329,1206854
2016-03-11,0.007323,0.008046,0.007320,0.007894,0.007894,2538983
2016-03-12,0.007893,0.008065,0.007722,0.007802,0.007802,1378217
2016-03-13,0.007800,0.007805,0.007694,0.007736,0.007736,771179
2016-03-14,0.007725,0.007733,0.007633,0.007640,0.007640,762975
2016-03-15,0.007639,0.007647,0.007234,0.007371,0.007371,256255
2016-03-16,0.007371,0.007506,0.007238,0.007292,0.007292,195316
2016-03-17,0.007296,0.007476,0.007285,0.007325,0.007325,156006
2016-03-18,0.007323,0.007403,0.007096,0.007207,0.007207,203544
2016-03-19,0.007211,0.007243,0.007007,0.007115,0.007115,145579
2016-03-20,0.007114,0.007141,0.006987,0.007062,0.007062,102895
2016-03-21,0.007059,0.007185,0.006994,0.007163,0.007163,71020
2016-03-22,0.007146,0.007333,0.007146,0.007229,0.007229,538563
2016-03-23,0.007228,0.007458,0.007229,0.007455,0.007455,915220
2016-03-24,0.007458,0.007462,0.007363,0.007374,0.007374,864793
2016-03-25,0.007378,0.007411,0.007338,0.007340,0.007340,675332
2016-03-26,0.007339,0.007345,0.007216,0.007227,0.007227,277476
2016-03-27,0.007224,0.007241,0.007174,0.007197,0.007197,374918
2016-03-28,0.007194,0.007199,0.006668,0.006756,0.006756,1888710
2016-03-29,0.006764,0.006798,0.006604,0.006702,0.006702,989370
2016-03-30,0.006704,0.006728,0.006466,0.006472,0.006472,1068611
2016-03-31,0.006472,0.006499,0.006428,0.006497,0.006497,910793
2016-04-01,0.006496,0.006575,0.006495,0.006514,0.006514,726506
2016-04-02,0.006514,0.006591,0.006507,0.006588,0.006588,342846
2016-04-03,0.006590,0.006616,0.006580,0.006585,0.006585,219531
2016-04-04,0.006585,0.006613,0.006574,0.006580,0.006580,263843
2016-04-05,0.006578,0.006596,0.006546,0.006569,0.006569,407837
2016-04-06,0.006563,0.006563,0.006402,0.006402,0.006402,699122
2016-04-07,0.006412,0.006411,0.006048,0.006050,0.006050,1275873
2016-04-08,0.006049,0.006048,0.005841,0.005853,0.005853,754016
2016-04-09,0.005855,0.005860,0.005516,0.005516,0.005516,906036
2016-04-10,0.005517,0.005523,0.005195,0.005206,0.005206,679254
2016-04-11,0.005207,0.005320,0.005154,0.005303,0.005303,1640820
2016-04-12,0.005303,0.005332,0.005160,0.005171,0.005171,953848
2016-04-13,0.005170,0.005170,0.005038,0.005051,0.005051,1227975
2016-04-14,0.005053,0.005639,0.005058,0.005583,0.005583,170995
2016-04-15,0.005597,0.005747,0.005535,0.005695,0.005695,138359
2016-04-16,0.005692,0.005771,0.005564,0.005771,0.005771,62488
2016-04-17,0.005761,0.005856,0.005752,0.005754,0.005754,48496
2016-04-18,0.005757,0.006373,0.005755,0.006179,0.006179,942946
2016-04-19,0.006179,0.006302,0.006175,0.006267,0.006267,375292
2016-04-20,0.006266,0.006405,0.006178,0.006411,0.006411,1151637
2016-04-21,0.006429,0.006677,0.006428,0.006586,0.006586,896234
2016-04-22,0.006591,0.006588,0.006482,0.006489,0.006489,851379
2016-04-23,0.006488,0.006561,0.006488,0.006545,0.006545,307928
2016-04-24,0.006543,0.006547,0.006435,0.006457,0.006457,420546
2016-04-25,0.006456,0.006488,0.006424,0.006466,0.006466,537303
2016-04-26,0.006462,0.006475,0.006282,0.006282,0.006282,783494
2016-04-27,0.006281,0.006280,0.005937,0.005937,0.005937,703762
2016-04-28,0.005934,0.005940,0.005887,0.005889,0.005889,663089
2016-04-29,0.005891,0.005901,0.005862,0.005901,0.005901,469884
2016-04-30,0.005902,0.005979,0.005902,0.005947,0.005947,354537
2016-05-01,0.005947,0.005953,0.005927,0.005926,0.005926,210917
2016-05-02,0.005925,0.005929,0.005827,0.005828,0.005828,508485
2016-05-03,0.005830,0.005825,0.005700,0.005705,0.005705,286220
2016-05-04,0.005703,0.005703,0.005490,0.005503,0.005503,490517
2016-05-05,0.005504,0.005506,0.005415,0.005433,0.005433,446734
2016-05-06,0.005438,0.005612,0.005429,0.005611,0.005611,596627
2016-05-07,0.005608,0.005697,0.005608,0.005691,0.005691,308284
2016-05-08,0.005691,0.005694,0.005625,0.005625,0.005625,342510
2016-05-09,0.005624,0.005622,0.005607,0.005622,0.005622,308592
2016-05-10,0.005622,0.005621,0.005514,0.005516,0.005516,355517
2016-05-11,0.005516,0.005514,0.005413,0.005418,0.005418,417359
2016-05-12,0.005418,0.005416,0.005395,0.005423,0.005423,319113
2016-05-13,0.005423,0.005457,0.005396,0.005401,0.005401,422681
2016-05-14,0.005402,0.005407,0.005334,0.005369,0.005369,242336
2016-05-15,0.005368,0.005374,0.005310,0.005356,0.005356,269218
2016-05-16,0.005356,0.005356,0.005320,0.005323,0.005323,344370
2016-05-17,0.005323,0.005352,0.005323,0.005324,0.005324,282856
2016-05-18,0.005323,0.005363,0.005332,0.005375,0.005375,625228
2016-05-19,0.005371,0.005394,0.005349,0.005385,0.005385,711548
2016-05-20,0.005381,0.005421,0.005375,0.005420,0.005420,489498
2016-05-21,0.005426,0.005433,0.005335,0.005337,0.005337,194123
2016-05-22,0.005336,0.005338,0.005288,0.005292,0.005292,244034
2016-05-23,0.005291,0.005291,0.005265,0.005271,0.005271,452617
2016-05-24,0.005273,0.005354,0.005260,0.005354,0.005354,423582
2016-05-25,0.005354,0.005354,0.005160,0.005162,0.005162,463746
2016-05-26,0.005163,0.005161,0.005042,0.005066,0.005066,606508
2016-05-27,0.005066,0.005127,0.005054,0.005110,0.005110,966219
2016-05-28,0.005108,0.005163,0.005093,0.005113,0.005113,800792
2016-05-29,0.005113,0.005155,0.005051,0.005099,0.005099,746850
2016-05-30,0.005100,0.005182,0.005085,0.005158,0.005158,427182
2016-05-31,0.005156,0.005167,0.005113,0.005126,0.005126,761440
2016-06-01,0.005121,0.005197,0.005118,0.005194,0.005194,910649
2016-06-02,0.005194,0.005196,0.005162,0.005171,0.005171,548366
2016-06-03,0.005172,0.005162,0.005149,0.005125,0.005125,385059
2016-06-04,0.005126,0.005173,0.005062,0.005084,0.005084,542795
2016-06-05,0.005082,0.005119,0.005082,0.005107,0.005107,479514
2016-06-06,0.005106,0.005113,0.005064,0.005079,0.005079,607478
2016-06-07,0.005074,0.005095,0.005067,0.005091,0.005091,690045
2016-06-08,0.005091,0.005094,0.005049,0.005061,0.005061,662174
2016-06-09,0.005060,0.005119,0.005044,0.005119,0.005119,460593
2016-06-10,0.005116,0.005124,0.005071,0.005100,0.005100,468453
2016-06-11,0.005100,0.005126,0.005087,0.005126,0.005126,354513
2016-06-12,0.005126,0.005233,0.005109,0.005208,0.005208,1008846
2016-06-13,0.005209,0.005202,0.005107,0.005161,0.005161,1362622
2016-06-14,0.005164,0.006731,0.005135,0.006339,0.006339,8835980
2016-06-15,0.006328,0.006391,0.006101,0.006116,0.006116,2903454
2016-06-16,0.006118,0.006139,0.005903,0.005927,0.005927,2727601
2016-06-17,0.005931,0.006012,0.005902,0.005934,0.005934,1900727
2016-06-18,0.005934,0.005945,0.005789,0.005855,0.005855,1055829
2016-06-19,0.005838,0.006189,0.005817,0.006005,0.006005,2127025
2016-06-20,0.006010,0.006066,0.005854,0.005854,0.005854,1511096
2016-06-21,0.005857,0.005860,0.005311,0.005487,0.005487,2896808
2016-06-22,0.005494,0.005998,0.005379,0.005735,0.005735,4461444
2016-06-23,0.005757,0.005863,0.005517,0.005632,0.005632,2831103
2016-06-24,0.005631,0.005949,0.005704,0.005799,0.005799,2170554
2016-06-25,0.005792,0.005891,0.005753,0.005781,0.005781,1059134
2016-06-26,0.005777,0.005839,0.005727,0.005798,0.005798,1120094
2016-06-27,0.005800,0.005837,0.005788,0.005810,0.005810,1031747
2016-06-28,0.005818,0.006163,0.005817,0.006116,0.006116,2843962
2016-06-29,0.006118,0.006265,0.006027,0.006095,0.006095,1856079
2016-06-30,0.006095,0.006288,0.005979,0.005997,0.005997,942779
2016-07-01,0.005991,0.006139,0.005975,0.006093,0.006093,892025
2016-07-02,0.006095,0.006114,0.006007,0.006015,0.006015,452297
2016-07-03,0.006028,0.006046,0.005909,0.005939,0.005939,482033
2016-07-04,0.005951,0.007602,0.005929,0.006307,0.006307,786116
2016-07-05,0.006308,0.006346,0.005968,0.006056,0.006056,541371
2016-07-06,0.006071,0.006105,0.006025,0.006029,0.006029,540862
2016-07-07,0.006028,0.006044,0.005858,0.005965,0.005965,713943
2016-07-08,0.005975,0.006077,0.005922,0.006077,0.006077,546625
2016-07-09,0.006078,0.006079,0.005994,0.006044,0.006044,522529
2016-07-10,0.006037,0.006044,0.005991,0.006044,0.006044,517159
2016-07-11,0.006042,0.006053,0.005905,0.005910,0.005910,653665
2016-07-12,0.005911,0.005947,0.005742,0.005742,0.005742,884389
2016-07-13,0.005742,0.005806,0.005743,0.005779,0.005779,849405
2016-07-14,0.005777,0.005792,0.005741,0.005750,0.005750,614998
2016-07-15,0.005753,0.005849,0.005751,0.005840,0.005840,682773
2016-07-16,0.005840,0.005958,0.005839,0.005958,0.005958,598226
2016-07-17,0.005957,0.005975,0.005907,0.005915,0.005915,478842
2016-07-18,0.005915,0.005917,0.005855,0.005857,0.005857,400138
2016-07-19,0.005854,0.005859,0.005807,0.005817,0.005817,500220
2016-07-20,0.005816,0.005835,0.005794,0.005805,0.005805,717244
2016-07-21,0.005801,0.005968,0.005783,0.005818,0.005818,735509
2016-07-22,0.005818,0.005825,0.005744,0.005744,0.005744,711010
2016-07-23,0.005744,0.005773,0.005714,0.005757,0.005757,324951
2016-07-24,0.005767,0.005771,0.005675,0.005731,0.005731,287851
2016-07-25,0.005738,0.005744,0.005661,0.005685,0.005685,802431
2016-07-26,0.005685,0.005691,0.005446,0.005460,0.005460,1409039
2016-07-27,0.005459,0.005468,0.005415,0.005394,0.005394,1238219
2016-07-28,0.005398,0.005407,0.005367,0.005391,0.005391,1141380
2016-07-29,0.005392,0.005467,0.005389,0.005465,0.005465,697314
2016-07-30,0.005466,0.005513,0.005462,0.005474,0.005474,395335
2016-07-31,0.005472,0.005475,0.005324,0.005325,0.005325,580568
2016-08-01,0.005322,0.005320,0.005286,0.005290,0.005290,858894
2016-08-02,0.005294,0.005315,0.005070,0.005073,0.005073,1385244
2016-08-03,0.005071,0.005091,0.005051,0.005065,0.005065,1409042
2016-08-04,0.005065,0.005231,0.005063,0.005224,0.005224,905461
